Country_Region;Year;Month;Day;Doses_admin;People_partially_vaccinated;People_fully_vaccinated;Report_Date_String;UID;Province_State;
Namibia;2021;3;20;0;0;0;20/03/2021;516;;
Namibia;2021;3;21;0;0;0;21/03/2021;516;;
Namibia;2021;3;22;0;0;0;22/03/2021;516;;
Namibia;2021;3;23;0;0;0;23/03/2021;516;;
Namibia;2021;3;24;0;0;0;24/03/2021;516;;
Namibia;2021;3;25;152;152;0;25/03/2021;516;;
Namibia;2021;3;26;152;152;0;26/03/2021;516;;
Namibia;2021;3;27;152;152;0;27/03/2021;516;;
Namibia;2021;3;28;152;152;0;28/03/2021;516;;
Namibia;2021;3;29;152;152;0;29/03/2021;516;;
Namibia;2021;3;30;152;152;0;30/03/2021;516;;
Namibia;2021;3;31;1501;1501;0;31/03/2021;516;;
Namibia;2021;4;1;1851;1851;0;1/04/2021;516;;
Namibia;2021;4;2;1851;1851;0;2/04/2021;516;;
Namibia;2021;4;3;2094;2094;0;3/04/2021;516;;
Namibia;2021;4;4;2094;2094;0;4/04/2021;516;;
Namibia;2021;4;5;2094;2094;0;5/04/2021;516;;
Namibia;2021;4;6;2094;2094;0;6/04/2021;516;;
Namibia;2021;4;7;2094;2094;0;7/04/2021;516;;
Namibia;2021;4;8;2526;2526;0;8/04/2021;516;;
Namibia;2021;4;9;2526;2526;0;9/04/2021;516;;
Namibia;2021;4;10;2526;2526;0;10/04/2021;516;;
Namibia;2021;4;11;2598;2598;0;11/04/2021;516;;
Namibia;2021;4;12;2875;2875;0;12/04/2021;516;;
Namibia;2021;4;13;3122;3122;0;13/04/2021;516;;
Namibia;2021;4;14;3282;3282;0;14/04/2021;516;;
Namibia;2021;4;15;3587;3587;0;15/04/2021;516;;
Namibia;2021;4;16;3993;3993;0;16/04/2021;516;;
Namibia;2021;4;17;4493;4493;0;17/04/2021;516;;
Namibia;2021;4;18;4620;4620;0;18/04/2021;516;;
Namibia;2021;4;19;4748;4620;128;19/04/2021;516;;
Namibia;2021;4;20;5699;5536;163;20/04/2021;516;;
Namibia;2021;4;21;6237;5998;239;21/04/2021;516;;
Namibia;2021;4;22;7417;7120;297;22/04/2021;516;;
Namibia;2021;4;23;9955;9460;495;23/04/2021;516;;
Namibia;2021;4;24;12550;11692;858;24/04/2021;516;;
Namibia;2021;4;25;12833;11971;862;25/04/2021;516;;
Namibia;2021;4;26;12833;11971;862;26/04/2021;516;;
Namibia;2021;4;27;12833;11971;862;27/04/2021;516;;
Namibia;2021;4;28;20005;18837;1168;28/04/2021;516;;
Namibia;2021;4;29;20005;18837;1168;29/04/2021;516;;
Namibia;2021;4;30;21707;20315;1392;30/04/2021;516;;
Namibia;2021;5;1;25048;23425;1623;1/05/2021;516;;
Namibia;2021;5;2;25048;23425;1623;2/05/2021;516;;
Namibia;2021;5;3;25048;23425;1623;3/05/2021;516;;
Namibia;2021;5;4;25048;23425;1623;4/05/2021;516;;
Namibia;2021;5;5;29397;27648;1749;5/05/2021;516;;
Namibia;2021;5;6;34657;32698;1959;6/05/2021;516;;
Namibia;2021;5;7;36417;34346;2071;7/05/2021;516;;
Namibia;2021;5;11;36417;34346;2071;12/05/2021;516;;
Namibia;2021;5;12;36417;34346;2071;13/05/2021;516;;
Namibia;2021;5;13;36417;34346;2071;14/05/2021;516;;
Namibia;2021;5;14;36417;34346;2071;15/05/2021;516;;
Namibia;2021;5;15;50361;47632;2729;16/05/2021;516;;
Namibia;2021;5;16;53163;50222;2941;17/05/2021;516;;
Namibia;2021;5;17;53163;50222;2941;18/05/2021;516;;
Namibia;2021;5;18;53163;50222;2941;19/05/2021;516;;
Namibia;2021;5;19;60539;56759;3780;20/05/2021;516;;
Namibia;2021;5;20;60539;56759;3780;21/05/2021;516;;
Namibia;2021;5;21;60539;56759;3780;22/05/2021;516;;
Namibia;2021;5;22;66759;61086;5673;23/05/2021;516;;
Namibia;2021;5;23;66759;61086;5673;24/05/2021;516;;
Namibia;2021;5;24;67659;61986;5673;25/05/2021;516;;
Namibia;2021;5;25;67659;61986;5673;26/05/2021;516;;
Namibia;2021;5;26;69765;63309;6456;27/05/2021;516;;
Namibia;2021;5;27;72533;65037;7496;28/05/2021;516;;
Namibia;2021;5;28;72533;65037;7496;29/05/2021;516;;
Namibia;2021;5;29;74662;66344;8318;30/05/2021;516;;
Namibia;2021;5;30;74662;67706;8872;31/05/2021;516;;
Namibia;2021;5;31;76578;67706;8872;1/06/2021;516;;
Nepal;2021;1;26;0;0;0;26/01/2021;524;;
Nepal;2021;1;27;0;0;0;27/01/2021;524;;
Nepal;2021;1;28;0;0;0;28/01/2021;524;;
Nepal;2021;1;29;0;0;0;29/01/2021;524;;
Nepal;2021;1;30;0;0;0;30/01/2021;524;;
Nepal;2021;1;31;0;0;0;31/01/2021;524;;
Nepal;2021;2;1;113175;113175;0;1/02/2021;524;;
Nepal;2021;2;2;113175;113175;0;2/02/2021;524;;
Nepal;2021;2;3;113175;113175;0;3/02/2021;524;;
Nepal;2021;2;4;158487;158487;0;4/02/2021;524;;
Nepal;2021;2;5;158487;158487;0;5/02/2021;524;;
Nepal;2021;2;6;158487;158487;0;6/02/2021;524;;
Nepal;2021;2;7;158487;158487;0;7/02/2021;524;;
Nepal;2021;2;8;158487;158487;0;8/02/2021;524;;
Nepal;2021;2;9;158487;158487;0;9/02/2021;524;;
Nepal;2021;2;10;158487;158487;0;10/02/2021;524;;
Nepal;2021;2;11;158487;158487;0;11/02/2021;524;;
Nepal;2021;2;12;158487;158487;0;12/02/2021;524;;
Nepal;2021;2;13;158487;158487;0;13/02/2021;524;;
Nepal;2021;2;14;158487;158487;0;14/02/2021;524;;
Nepal;2021;2;15;158487;158487;0;15/02/2021;524;;
Nepal;2021;2;16;158487;158487;0;16/02/2021;524;;
Nepal;2021;2;17;158487;158487;0;17/02/2021;524;;
Nepal;2021;2;18;158487;158487;0;18/02/2021;524;;
Nepal;2021;2;19;158487;158487;0;19/02/2021;524;;
Nepal;2021;2;20;402264;402264;0;20/02/2021;524;;
Nepal;2021;2;21;402264;402264;0;21/02/2021;524;;
Nepal;2021;2;22;402264;402264;0;22/02/2021;524;;
Nepal;2021;2;23;402264;402264;0;23/02/2021;524;;
Nepal;2021;2;24;402264;402264;0;24/02/2021;524;;
Nepal;2021;2;25;402264;402264;0;25/02/2021;524;;
Nepal;2021;2;26;402264;402264;0;26/02/2021;524;;
Nepal;2021;2;27;402264;402264;0;27/02/2021;524;;
Nepal;2021;2;28;402264;402264;0;28/02/2021;524;;
Nepal;2021;3;1;402264;402264;0;1/03/2021;524;;
Nepal;2021;3;2;402264;402264;0;2/03/2021;524;;
Nepal;2021;3;3;402264;402264;0;3/03/2021;524;;
Nepal;2021;3;4;402264;402264;0;4/03/2021;524;;
Nepal;2021;3;5;402264;402264;0;5/03/2021;524;;
Nepal;2021;3;6;402264;402264;0;6/03/2021;524;;
Nepal;2021;3;7;402264;402264;0;7/03/2021;524;;
Nepal;2021;3;8;402264;402264;0;8/03/2021;524;;
Nepal;2021;3;9;402264;402264;0;9/03/2021;524;;
Nepal;2021;3;10;402264;402264;0;10/03/2021;524;;
Nepal;2021;3;11;402264;402264;0;11/03/2021;524;;
Nepal;2021;3;12;402264;402264;0;12/03/2021;524;;
Nepal;2021;3;13;402264;402264;0;13/03/2021;524;;
Nepal;2021;3;14;402264;402264;0;14/03/2021;524;;
Nepal;2021;3;15;402264;402264;0;15/03/2021;524;;
Nepal;2021;3;16;402264;402264;0;16/03/2021;524;;
Nepal;2021;3;17;402264;402264;0;17/03/2021;524;;
Nepal;2021;3;18;402264;402264;0;18/03/2021;524;;
Nepal;2021;3;19;1600000;1600000;0;19/03/2021;524;;
Nepal;2021;3;20;1600000;1600000;0;20/03/2021;524;;
Nepal;2021;3;21;1600000;1600000;0;21/03/2021;524;;
Nepal;2021;3;22;1600000;1600000;0;22/03/2021;524;;
Nepal;2021;3;23;1600000;1600000;0;23/03/2021;524;;
Nepal;2021;3;24;1600000;1600000;0;24/03/2021;524;;
Nepal;2021;3;25;1600000;1600000;0;25/03/2021;524;;
Nepal;2021;3;26;1600000;1600000;0;26/03/2021;524;;
Nepal;2021;3;27;1600000;1600000;0;27/03/2021;524;;
Nepal;2021;3;28;1600000;1600000;0;28/03/2021;524;;
Nepal;2021;3;29;1600000;1600000;0;29/03/2021;524;;
Nepal;2021;3;30;1600000;1600000;0;30/03/2021;524;;
Nepal;2021;3;31;1600000;1600000;0;31/03/2021;524;;
Nepal;2021;4;1;1600000;1600000;0;1/04/2021;524;;
Nepal;2021;4;2;1600000;1600000;0;2/04/2021;524;;
Nepal;2021;4;3;1600000;1600000;0;3/04/2021;524;;
Nepal;2021;4;4;1600000;1600000;0;4/04/2021;524;;
Nepal;2021;4;5;1700000;1700000;0;5/04/2021;524;;
Nepal;2021;4;6;1700000;1700000;0;6/04/2021;524;;
Nepal;2021;4;7;1806236;1806236;0;7/04/2021;524;;
Nepal;2021;4;8;1811658;1811658;0;8/04/2021;524;;
Nepal;2021;4;9;1835263;1835263;0;9/04/2021;524;;
Nepal;2021;4;10;1841124;1841124;0;10/04/2021;524;;
Nepal;2021;4;11;1850570;1850570;0;11/04/2021;524;;
Nepal;2021;4;12;1850570;1850570;0;12/04/2021;524;;
Nepal;2021;4;13;1873377;1873377;0;13/04/2021;524;;
Nepal;2021;4;14;1873377;1873377;0;14/04/2021;524;;
Nepal;2021;4;15;1885755;1885755;0;15/04/2021;524;;
Nepal;2021;4;16;1900583;1900583;0;16/04/2021;524;;
Nepal;2021;4;17;1910209;1910209;0;17/04/2021;524;;
Nepal;2021;4;18;1924703;1924703;0;18/04/2021;524;;
Nepal;2021;4;19;1938679;1938679;0;19/04/2021;524;;
Nepal;2021;4;20;1961992;1961992;0;20/04/2021;524;;
Nepal;2021;4;21;1966506;1966506;0;21/04/2021;524;;
Nepal;2021;4;22;1978239;1978239;0;22/04/2021;524;;
Nepal;2021;4;23;1989248;1989248;0;23/04/2021;524;;
Nepal;2021;4;24;1989248;1989248;0;24/04/2021;524;;
Nepal;2021;4;25;2006436;2006436;0;25/04/2021;524;;
Nepal;2021;4;26;2019177;2019177;0;26/04/2021;524;;
Nepal;2021;4;27;2051440;2051440;0;27/04/2021;524;;
Nepal;2021;4;28;2091511;2091511;0;28/04/2021;524;;
Nepal;2021;4;29;2091511;2091511;0;29/04/2021;524;;
Nepal;2021;4;30;2091511;2091511;0;30/04/2021;524;;
Nepal;2021;5;1;2091511;2091511;0;1/05/2021;524;;
Nepal;2021;5;2;2091511;2091511;0;2/05/2021;524;;
Nepal;2021;5;3;2091511;2091511;0;3/05/2021;524;;
Nepal;2021;5;4;2091511;2091511;0;4/05/2021;524;;
Nepal;2021;5;5;2091511;2091511;0;5/05/2021;524;;
Nepal;2021;5;6;2091511;2091511;0;6/05/2021;524;;
Nepal;2021;5;7;2453512;2091511;362001;7/05/2021;524;;
Nepal;2021;5;11;2453512;2091511;362001;12/05/2021;524;;
Nepal;2021;5;12;2453512;2091511;362001;13/05/2021;524;;
Nepal;2021;5;13;2453512;2091511;362001;14/05/2021;524;;
Nepal;2021;5;14;2453512;2091511;362001;15/05/2021;524;;
Nepal;2021;5;15;2453512;2091511;362001;16/05/2021;524;;
Nepal;2021;5;16;2453512;2091511;362001;17/05/2021;524;;
Nepal;2021;5;17;2841376;2113080;728296;18/05/2021;524;;
Nepal;2021;5;18;2841376;2113080;728296;19/05/2021;524;;
Nepal;2021;5;19;2539590;2113080;426510;20/05/2021;524;;
Nepal;2021;5;20;2539590;2113080;426510;21/05/2021;524;;
Nepal;2021;5;21;2596711;2113080;483631;22/05/2021;524;;
Nepal;2021;5;22;2627333;2113080;514253;23/05/2021;524;;
Nepal;2021;5;23;2644648;2113080;531568;24/05/2021;524;;
Nepal;2021;5;24;2666669;2113080;553589;25/05/2021;524;;
Nepal;2021;5;25;2706835;2113080;593755;26/05/2021;524;;
Nepal;2021;5;26;2727193;2113080;614113;27/05/2021;524;;
Nepal;2021;5;27;2741964;2113080;628884;28/05/2021;524;;
Nepal;2021;5;28;2761148;2113080;648068;29/05/2021;524;;
Nepal;2021;5;29;2767931;2113080;654851;30/05/2021;524;;
Nepal;2021;5;30;2800019;2113080;689516;31/05/2021;524;;
Nepal;2021;5;31;2802596;2113080;689516;1/06/2021;524;;
Netherlands;2021;1;17;77000;77000;0;17/01/2021;528;;
Netherlands;2021;1;18;77000;77000;0;18/01/2021;528;;
Netherlands;2021;1;19;77000;77000;0;19/01/2021;528;;
Netherlands;2021;1;20;77000;77000;0;20/01/2021;528;;
Netherlands;2021;1;21;77000;77000;0;21/01/2021;528;;
Netherlands;2021;1;22;77000;77000;0;22/01/2021;528;;
Netherlands;2021;1;23;77000;77000;0;23/01/2021;528;;
Netherlands;2021;1;24;146612;146612;0;24/01/2021;528;;
Netherlands;2021;1;25;146612;146612;0;25/01/2021;528;;
Netherlands;2021;1;26;146612;146612;0;26/01/2021;528;;
Netherlands;2021;1;27;146612;146612;0;27/01/2021;528;;
Netherlands;2021;1;28;146612;146612;0;28/01/2021;528;;
Netherlands;2021;1;29;146612;146612;0;29/01/2021;528;;
Netherlands;2021;1;30;146612;146612;0;30/01/2021;528;;
Netherlands;2021;1;31;343526;327834;15692;31/01/2021;528;;
Netherlands;2021;2;1;343526;327834;15692;1/02/2021;528;;
Netherlands;2021;2;2;343526;327834;15692;2/02/2021;528;;
Netherlands;2021;2;3;343526;327834;15692;3/02/2021;528;;
Netherlands;2021;2;4;343526;327834;15692;4/02/2021;528;;
Netherlands;2021;2;5;343526;327834;15692;5/02/2021;528;;
Netherlands;2021;2;6;343526;327834;15692;6/02/2021;528;;
Netherlands;2021;2;7;571145;504736;66409;7/02/2021;528;;
Netherlands;2021;2;8;571145;504736;66409;8/02/2021;528;;
Netherlands;2021;2;9;571145;504736;66409;9/02/2021;528;;
Netherlands;2021;2;10;571145;504736;66409;10/02/2021;528;;
Netherlands;2021;2;11;571145;504736;66409;11/02/2021;528;;
Netherlands;2021;2;12;571145;504736;66409;12/02/2021;528;;
Netherlands;2021;2;13;571145;504736;66409;13/02/2021;528;;
Netherlands;2021;2;14;783438;628993;154445;14/02/2021;528;;
Netherlands;2021;2;15;783438;628993;154445;15/02/2021;528;;
Netherlands;2021;2;16;783438;628993;154445;16/02/2021;528;;
Netherlands;2021;2;17;783438;628993;154445;17/02/2021;528;;
Netherlands;2021;2;18;783438;628993;154445;18/02/2021;528;;
Netherlands;2021;2;19;783438;628993;154445;19/02/2021;528;;
Netherlands;2021;2;20;783438;628993;154445;20/02/2021;528;;
Netherlands;2021;2;21;1014039;795326;218713;21/02/2021;528;;
Netherlands;2021;2;22;1014039;795326;218713;22/02/2021;528;;
Netherlands;2021;2;23;1014039;795326;218713;23/02/2021;528;;
Netherlands;2021;2;24;1014039;795326;218713;24/02/2021;528;;
Netherlands;2021;2;25;1014039;795326;218713;25/02/2021;528;;
Netherlands;2021;2;26;1014039;795326;218713;26/02/2021;528;;
Netherlands;2021;2;27;1014039;795326;218713;27/02/2021;528;;
Netherlands;2021;2;28;1336428;1004757;331671;28/02/2021;528;;
Netherlands;2021;3;1;1336428;1004757;331671;1/03/2021;528;;
Netherlands;2021;3;2;1336428;1004757;331671;2/03/2021;528;;
Netherlands;2021;3;3;1336428;1004757;331671;3/03/2021;528;;
Netherlands;2021;3;4;1336428;1004757;331671;4/03/2021;528;;
Netherlands;2021;3;5;1336428;1004757;331671;5/03/2021;528;;
Netherlands;2021;3;6;1336428;1004757;331671;6/03/2021;528;;
Netherlands;2021;3;7;1619839;1207904;411935;7/03/2021;528;;
Netherlands;2021;3;8;1619839;1207904;411935;8/03/2021;528;;
Netherlands;2021;3;9;1619839;1207904;411935;9/03/2021;528;;
Netherlands;2021;3;10;1619839;1207904;411935;10/03/2021;528;;
Netherlands;2021;3;11;1619839;1207904;411935;11/03/2021;528;;
Netherlands;2021;3;12;1619839;1207904;411935;12/03/2021;528;;
Netherlands;2021;3;13;1619839;1207904;411935;13/03/2021;528;;
Netherlands;2021;3;14;1887726;1394603;493123;14/03/2021;528;;
Netherlands;2021;3;15;1887726;1394603;493123;15/03/2021;528;;
Netherlands;2021;3;16;1887726;1394603;493123;16/03/2021;528;;
Netherlands;2021;3;17;1887726;1394603;493123;17/03/2021;528;;
Netherlands;2021;3;18;1887726;1394603;493123;18/03/2021;528;;
Netherlands;2021;3;19;1887726;1394603;493123;19/03/2021;528;;
Netherlands;2021;3;20;1887726;1394603;493123;20/03/2021;528;;
Netherlands;2021;3;21;2097980;1492489;605491;21/03/2021;528;;
Netherlands;2021;3;22;2097980;1492489;605491;22/03/2021;528;;
Netherlands;2021;3;23;2097980;1492489;605491;23/03/2021;528;;
Netherlands;2021;3;24;2097980;1492489;605491;24/03/2021;528;;
Netherlands;2021;3;25;2097980;1492489;605491;25/03/2021;528;;
Netherlands;2021;3;26;2097980;1492489;605491;26/03/2021;528;;
Netherlands;2021;3;27;2097980;1492489;605491;27/03/2021;528;;
Netherlands;2021;3;28;2378552;1688490;690062;28/03/2021;528;;
Netherlands;2021;3;29;2378552;1688490;690062;29/03/2021;528;;
Netherlands;2021;3;30;2378552;1688490;690062;30/03/2021;528;;
Netherlands;2021;3;31;2378552;1688490;690062;31/03/2021;528;;
Netherlands;2021;4;1;2378552;1688490;690062;1/04/2021;528;;
Netherlands;2021;4;2;2378552;1688490;690062;2/04/2021;528;;
Netherlands;2021;4;3;2378552;1688490;690062;3/04/2021;528;;
Netherlands;2021;4;4;2863986;2057562;806424;4/04/2021;528;;
Netherlands;2021;4;5;2863986;2057562;806424;5/04/2021;528;;
Netherlands;2021;4;6;2863986;2057562;806424;6/04/2021;528;;
Netherlands;2021;4;7;2863986;2057562;806424;7/04/2021;528;;
Netherlands;2021;4;8;2863986;2057562;806424;8/04/2021;528;;
Netherlands;2021;4;9;2863986;2057562;806424;9/04/2021;528;;
Netherlands;2021;4;10;2863986;2057562;806424;10/04/2021;528;;
Netherlands;2021;4;11;3783912;2957777;826135;11/04/2021;528;;
Netherlands;2021;4;12;3783912;2957777;826135;12/04/2021;528;;
Netherlands;2021;4;13;3783912;2957777;826135;13/04/2021;528;;
Netherlands;2021;4;14;3783912;2957777;826135;14/04/2021;528;;
Netherlands;2021;4;15;3783912;2957777;826135;15/04/2021;528;;
Netherlands;2021;4;16;3783912;2957777;826135;16/04/2021;528;;
Netherlands;2021;4;17;3783912;2957777;826135;17/04/2021;528;;
Netherlands;2021;4;18;4578432;3635235;943197;18/04/2021;528;;
Netherlands;2021;4;19;4578432;3635235;943197;19/04/2021;528;;
Netherlands;2021;4;20;4578432;3635235;943197;20/04/2021;528;;
Netherlands;2021;4;21;4873624;3635235;943197;21/04/2021;528;;
Netherlands;2021;4;22;4952724;3635235;943197;22/04/2021;528;;
Netherlands;2021;4;23;4952724;3635235;943197;23/04/2021;528;;
Netherlands;2021;4;24;4952724;3635235;943197;24/04/2021;528;;
Netherlands;2021;4;25;4991803;3880412;943197;25/04/2021;528;;
Netherlands;2021;4;26;4991803;3880412;943197;26/04/2021;528;;
Netherlands;2021;4;27;5176010;3880412;943197;27/04/2021;528;;
Netherlands;2021;4;28;5265860;3880412;943197;28/04/2021;528;;
Netherlands;2021;4;29;5265860;3880412;943197;29/04/2021;528;;
Netherlands;2021;4;30;5265860;3880412;943197;30/04/2021;528;;
Netherlands;2021;5;1;5265860;3880412;943197;1/05/2021;528;;
Netherlands;2021;5;2;5651843;4448730;943197;2/05/2021;528;;
Netherlands;2021;5;11;6462496;4991228;943197;12/05/2021;528;;
Netherlands;2021;5;12;6688371;5075865;1612506;13/05/2021;528;;
Netherlands;2021;5;13;6982991;5269132;1713859;14/05/2021;528;;
Netherlands;2021;5;14;6982991;5269132;1713859;15/05/2021;528;;
Netherlands;2021;5;15;6982991;5269132;1713859;16/05/2021;528;;
Netherlands;2021;5;16;6982991;5269132;1713859;17/05/2021;528;;
Netherlands;2021;5;17;6982991;5269132;1713859;18/05/2021;528;;
Netherlands;2021;5;18;7729463;5740416;1989047;19/05/2021;528;;
Netherlands;2021;5;19;7729463;5740416;1989047;20/05/2021;528;;
Netherlands;2021;5;20;7729463;5740416;1989047;21/05/2021;528;;
Netherlands;2021;5;21;7729463;5740416;1989047;22/05/2021;528;;
Netherlands;2021;5;22;7729463;5740416;1989047;23/05/2021;528;;
Netherlands;2021;5;23;7729463;5740416;1989047;24/05/2021;528;;
Netherlands;2021;5;24;7729463;5740416;1989047;25/05/2021;528;;
Netherlands;2021;5;25;8686256;6192212;2494044;26/05/2021;528;;
Netherlands;2021;5;26;8542731;6192212;2494044;27/05/2021;528;;
Netherlands;2021;5;27;8840874;6322437;2666211;28/05/2021;528;;
Netherlands;2021;5;28;8840874;6322437;2666211;29/05/2021;528;;
Netherlands;2021;5;29;8840874;6322437;2666211;30/05/2021;528;;
Netherlands;2021;5;30;8840874;6322437;2666211;31/05/2021;528;;
Netherlands;2021;5;31;8840874;6322437;2666211;1/06/2021;528;;
New Zealand;2021;2;18;1;1;0;18/02/2021;554;;
New Zealand;2021;2;19;30;30;0;19/02/2021;554;;
New Zealand;2021;2;20;95;95;0;20/02/2021;554;;
New Zealand;2021;2;21;163;163;0;21/02/2021;554;;
New Zealand;2021;2;22;611;611;0;22/02/2021;554;;
New Zealand;2021;2;23;969;969;0;23/02/2021;554;;
New Zealand;2021;2;24;1784;1784;0;24/02/2021;554;;
New Zealand;2021;2;25;2883;2883;0;25/02/2021;554;;
New Zealand;2021;2;26;4493;4493;0;26/02/2021;554;;
New Zealand;2021;2;27;5835;5835;0;27/02/2021;554;;
New Zealand;2021;2;28;6719;6719;0;28/02/2021;554;;
New Zealand;2021;3;1;8130;8130;0;1/03/2021;554;;
New Zealand;2021;3;2;9622;9622;0;2/03/2021;554;;
New Zealand;2021;3;3;11605;11605;0;3/03/2021;554;;
New Zealand;2021;3;4;13237;13237;0;4/03/2021;554;;
New Zealand;2021;3;5;14515;14515;0;5/03/2021;554;;
New Zealand;2021;3;6;15117;15117;0;6/03/2021;554;;
New Zealand;2021;3;7;15630;15630;0;7/03/2021;554;;
New Zealand;2021;3;8;16702;16702;0;8/03/2021;554;;
New Zealand;2021;3;9;18127;18127;0;9/03/2021;554;;
New Zealand;2021;3;10;19441;19441;0;10/03/2021;554;;
New Zealand;2021;3;11;20777;20777;0;11/03/2021;554;;
New Zealand;2021;3;12;21823;21821;2;12/03/2021;554;;
New Zealand;2021;3;13;22578;22572;6;13/03/2021;554;;
New Zealand;2021;3;14;23168;23150;18;14/03/2021;554;;
New Zealand;2021;3;15;25050;24767;283;15/03/2021;554;;
New Zealand;2021;3;16;27212;26696;516;16/03/2021;554;;
New Zealand;2021;3;17;29221;28341;880;17/03/2021;554;;
New Zealand;2021;3;18;31284;29934;1350;18/03/2021;554;;
New Zealand;2021;3;19;33746;31625;2121;19/03/2021;554;;
New Zealand;2021;3;20;35019;32183;2836;20/03/2021;554;;
New Zealand;2021;3;21;36604;33124;3480;21/03/2021;554;;
New Zealand;2021;3;22;38854;34177;4677;22/03/2021;554;;
New Zealand;2021;3;23;41545;35761;5784;23/03/2021;554;;
New Zealand;2021;3;24;45100;37732;7368;24/03/2021;554;;
New Zealand;2021;3;25;48457;39558;8899;25/03/2021;554;;
New Zealand;2021;3;26;53114;42925;10189;26/03/2021;554;;
New Zealand;2021;3;27;55136;44076;11060;27/03/2021;554;;
New Zealand;2021;3;28;56300;44757;11543;28/03/2021;554;;
New Zealand;2021;3;29;61217;48555;12662;29/03/2021;554;;
New Zealand;2021;3;30;66884;52723;14161;30/03/2021;554;;
New Zealand;2021;3;31;73649;58160;15489;31/03/2021;554;;
New Zealand;2021;4;1;80093;63360;16733;1/04/2021;554;;
New Zealand;2021;4;2;82110;65082;17028;2/04/2021;554;;
New Zealand;2021;4;3;83857;66494;17363;3/04/2021;554;;
New Zealand;2021;4;4;84809;67251;17558;4/04/2021;554;;
New Zealand;2021;4;5;86023;68174;17849;5/04/2021;554;;
New Zealand;2021;4;6;90978;71692;19286;6/04/2021;554;;
New Zealand;2021;4;7;98228;76799;21429;7/04/2021;554;;
New Zealand;2021;4;8;106452;83259;23193;8/04/2021;554;;
New Zealand;2021;4;9;113790;88669;25121;9/04/2021;554;;
New Zealand;2021;4;10;117746;91935;25811;10/04/2021;554;;
New Zealand;2021;4;11;121303;94411;26892;11/04/2021;554;;
New Zealand;2021;4;12;129014;100400;28614;12/04/2021;554;;
New Zealand;2021;4;13;137415;107176;30239;13/04/2021;554;;
New Zealand;2021;4;14;145428;113672;31756;14/04/2021;554;;
New Zealand;2021;4;15;154047;120452;33595;15/04/2021;554;;
New Zealand;2021;4;16;163294;127096;36198;16/04/2021;554;;
New Zealand;2021;4;17;168203;130883;37320;17/04/2021;554;;
New Zealand;2021;4;18;170263;132357;37906;18/04/2021;554;;
New Zealand;2021;4;19;177358;137415;39943;19/04/2021;554;;
New Zealand;2021;4;20;186383;143454;42929;20/04/2021;554;;
New Zealand;2021;4;21;196291;149939;46352;21/04/2021;554;;
New Zealand;2021;4;22;206277;156059;50218;22/04/2021;554;;
New Zealand;2021;4;23;217514;163751;53763;23/04/2021;554;;
New Zealand;2021;4;24;221948;166809;55139;24/04/2021;554;;
New Zealand;2021;4;25;224321;168276;56045;25/04/2021;554;;
New Zealand;2021;4;26;226566;169659;56907;26/04/2021;554;;
New Zealand;2021;4;27;236417;176308;60109;27/04/2021;554;;
New Zealand;2021;4;28;247267;183502;63765;28/04/2021;554;;
New Zealand;2021;4;29;259356;190635;68721;29/04/2021;554;;
New Zealand;2021;4;30;272241;198516;73725;30/04/2021;554;;
New Zealand;2021;5;1;277647;201982;75665;1/05/2021;554;;
New Zealand;2021;5;2;281161;203582;77579;2/05/2021;554;;
New Zealand;2021;5;3;291665;209625;82040;3/05/2021;554;;
New Zealand;2021;5;4;304900;217603;87297;4/05/2021;554;;
New Zealand;2021;5;11;388877;268787;120090;12/05/2021;554;;
New Zealand;2021;5;12;388877;268787;120090;13/05/2021;554;;
New Zealand;2021;5;13;388877;268787;120090;14/05/2021;554;;
New Zealand;2021;5;14;388877;268787;120090;15/05/2021;554;;
New Zealand;2021;5;15;388877;268787;120090;16/05/2021;554;;
New Zealand;2021;5;16;388877;268787;120090;17/05/2021;554;;
New Zealand;2021;5;17;388877;268787;120090;18/05/2021;554;;
New Zealand;2021;5;18;474435;321502;152933;19/05/2021;554;;
New Zealand;2021;5;19;474435;321502;152933;20/05/2021;554;;
New Zealand;2021;5;20;474435;321502;152933;21/05/2021;554;;
New Zealand;2021;5;21;474435;321502;152933;22/05/2021;554;;
New Zealand;2021;5;22;474435;321502;152933;23/05/2021;554;;
New Zealand;2021;5;23;474435;321502;152933;24/05/2021;554;;
New Zealand;2021;5;24;474435;321502;152933;25/05/2021;554;;
New Zealand;2021;5;25;562149;371043;191106;26/05/2021;554;;
New Zealand;2021;5;26;562149;371043;191106;27/05/2021;554;;
New Zealand;2021;5;27;562149;371043;191106;28/05/2021;554;;
New Zealand;2021;5;28;562149;371043;191106;29/05/2021;554;;
New Zealand;2021;5;29;562149;371043;191106;30/05/2021;554;;
New Zealand;2021;5;30;562149;371043;191106;31/05/2021;554;;
New Zealand;2021;5;31;562149;371043;191106;1/06/2021;554;;
Nicaragua;2021;3;1;0;0;0;1/03/2021;558;;
Nicaragua;2021;3;2;0;0;0;2/03/2021;558;;
Nicaragua;2021;3;3;0;0;0;3/03/2021;558;;
Nicaragua;2021;3;4;0;0;0;4/03/2021;558;;
Nicaragua;2021;3;5;0;0;0;5/03/2021;558;;
Nicaragua;2021;3;6;0;0;0;6/03/2021;558;;
Nicaragua;2021;3;7;0;0;0;7/03/2021;558;;
Nicaragua;2021;3;8;0;0;0;8/03/2021;558;;
